id,layer,passed,reason,oos_sharpe,oos_return,neigh_median_sharpe,neigh_min_sharpe,n_neighbours
voltarget_mom|XAUUSD|lookback240_vol_win168,L1,False,OoS Sharpe below threshold,-0.21667594970479126,-0.1303830180933041,0.09944494854446544,-0.2711916603107654,4
voltarget_mom|ETHUSD|lookback240_vol_win168,L1,True,,1.522593672845017,4.263922617371565,1.196081604642327,0.5590911481923262,4
bollinger_revert|SPXUSD|n24_k1,L1,False,OoS Sharpe below threshold,0.35232337102482053,0.057339879864619414,0.27907855810231763,-0.02575847688573122,4
bollinger_revert|USDJPY|n24_k1,L1,False,OoS Sharpe below threshold,-1.3150118044237185,-0.1477515139300759,-1.238818901222376,-1.3218151608666575,4
bollinger_revert|XAUUSD|n24_k1,L1,False,OoS Sharpe below threshold,-0.4689845329755983,-0.1451548023630933,-0.36024863400269347,-0.5068999530728739,4
bollinger_revert|ETHUSD|n24_k1,L1,False,OoS Sharpe below threshold,-0.9245779248938211,-0.5983738734471535,-0.7446939581255742,-0.9675733670015431,4
bollinger_revert|SPXUSD|n24_k1.5,L1,False,OoS Sharpe below threshold,0.005419361070081135,-0.006877534699860854,0.0550965827370166,-0.1458768459833091,4
bollinger_revert|USDJPY|n24_k1.5,L1,False,OoS Sharpe below threshold,-0.8945601765578948,-0.09914943453916958,-0.654948219726841,-1.2619077531160034,4
bollinger_revert|XAUUSD|n24_k1.5,L1,False,OoS Sharpe below threshold,-0.26284677766492104,-0.08880676157852607,-0.2715402618876933,-0.3353216679645588,4
bollinger_revert|ETHUSD|n24_k1.5,L1,False,OoS Sharpe below threshold,-0.8064398333418606,-0.5356131411134412,-0.523006296129036,-0.8278420066407178,4
bollinger_revert|SPXUSD|n24_k2,L1,False,OoS Sharpe below threshold,0.1772271996245779,0.02167696155383858,0.03332680634724575,-0.1618767273036041,4
bollinger_revert|USDJPY|n24_k2,L1,False,OoS Sharpe below threshold,-0.7739903928623982,-0.0786938038185323,-0.76450320760247,-0.9175570204253815,4
bollinger_revert|XAUUSD|n24_k2,L1,False,OoS Sharpe below threshold,-0.2675396108282824,-0.08200793148294871,-0.2233517425392395,-0.3712645056615445,4
bollinger_revert|ETHUSD|n24_k2,L1,False,OoS Sharpe below threshold,-0.5618433766157506,-0.3881696360638367,-0.7457470135165549,-1.0230140881581098,4
bollinger_revert|SPXUSD|n96_k1,L1,False,OoS Sharpe below threshold,0.25996136219916977,0.04219114731171425,0.1431503968584245,-0.14243489852196348,4
bollinger_revert|USDJPY|n96_k1,L1,False,OoS Sharpe below threshold,0.12537094407850655,0.01200153329632525,0.2681819301989862,0.019099890772154255,4
bollinger_revert|XAUUSD|n96_k1,L1,False,OoS Sharpe below threshold,-0.5516317865178623,-0.1875920470867578,-0.6419357957981656,-0.6908032433610516,4
bollinger_revert|ETHUSD|n96_k1,L1,False,OoS Sharpe below threshold,-0.191411636803916,-0.3335073230911131,-0.2794921868855955,-0.4137742020115468,4
bollinger_revert|SPXUSD|n96_k1.5,L1,False,OoS Sharpe below threshold,0.06412053380191073,0.0030850417231576,0.17511905053070947,-0.17123993599340376,4
bollinger_revert|USDJPY|n96_k1.5,L1,False,OoS Sharpe below threshold,0.2088436741530466,0.02158428209223695,0.2538688211759277,-0.08511269922457451,4
bollinger_revert|XAUUSD|n96_k1.5,L1,False,OoS Sharpe below threshold,-0.3141785493614579,-0.1096228020101897,-0.44845156097005623,-0.6908032433610516,4
bollinger_revert|ETHUSD|n96_k1.5,L1,False,OoS Sharpe below threshold,-0.11334625429948941,-0.2452364612779826,-0.1301813504357892,-0.7802236361403319,4
bollinger_revert|SPXUSD|n96_k2,L1,False,OoS Sharpe below threshold,0.2666943048048889,0.035909084466829055,0.3631848351794717,0.11082576621664111,4
bollinger_revert|USDJPY|n96_k2,L1,False,OoS Sharpe below threshold,0.3392880118129968,0.03365806082564804,0.26551288876395207,-0.025170900655759096,4
bollinger_revert|XAUUSD|n96_k2,L1,False,OoS Sharpe below threshold,-0.33048775541945996,-0.10549057933657602,-0.3483967759204476,-0.7946426210880403,4
bollinger_revert|ETHUSD|n96_k2,L1,False,OoS Sharpe below threshold,0.09549504854713561,-0.07002327872714598,0.21389548100068362,-0.7158368428181696,4
