id,layer,passed,reason,sharpe,perm_pvalue,dsr,dsr_benchmark_sr,boot_dd_p95,boot_prob_positive
voltarget_mom|SPXUSD|lookback240_vol_win24,L4,False,no skill (permutation) and fails DSR,0.6502191770895602,0.07492507492507493,0.051513164846244054,0.016752957118599983,0.529379976015714,0.921
voltarget_mom|USDJPY|lookback240_vol_win24,L4,False,no skill (permutation) and fails DSR,-0.01770505702488399,0.3826173826173826,0.00033806306921427645,0.016752957118599983,0.4958495611140981,0.389
voltarget_mom|XAUUSD|lookback240_vol_win24,L4,False,no skill (permutation) and fails DSR,-0.284852086500841,0.5784215784215784,2.934595315262939e-05,0.016752957118599983,0.780285401142659,0.149
voltarget_mom|ETHUSD|lookback240_vol_win24,L4,False,fails Deflated Sharpe (multiple testing),0.9369155169981793,0.001998001998001998,0.16198222972626147,0.016752957118599983,0.9764319947698142,0.871
voltarget_mom|SPXUSD|lookback240_vol_win72,L4,False,no skill (permutation) and fails DSR,0.7268396750583458,0.061938061938061936,0.07545499609895032,0.016752957118599983,0.4618161070881397,0.956
voltarget_mom|USDJPY|lookback240_vol_win72,L4,False,no skill (permutation) and fails DSR,0.29691530507779557,0.17082917082917082,0.004766800628252024,0.016752957118599983,0.38198067409329467,0.716
voltarget_mom|XAUUSD|lookback240_vol_win72,L4,False,no skill (permutation) and fails DSR,-0.22623914372406081,0.6223776223776224,5.433713467294304e-05,0.016752957118599983,0.7603430355397545,0.2
voltarget_mom|ETHUSD|lookback240_vol_win72,L4,False,fails Deflated Sharpe (multiple testing),1.0320271934664473,0.000999000999000999,0.22826143186484749,0.016752957118599983,0.9417040285141111,0.947
voltarget_mom|SPXUSD|lookback240_vol_win168,L4,False,no skill (permutation) and fails DSR,0.6228665645793526,0.13886113886113885,0.04472053676586479,0.016752957118599983,0.5083258020570801,0.912
voltarget_mom|USDJPY|lookback240_vol_win168,L4,False,no skill (permutation) and fails DSR,0.31493044359936123,0.17482517482517482,0.0054594636793958,0.016752957118599983,0.36285463231020804,0.739
voltarget_mom|XAUUSD|lookback240_vol_win168,L4,False,no skill (permutation) and fails DSR,-0.24354474828597147,0.6033966033966034,4.5193602325213556e-05,0.016752957118599983,0.7442300569319072,0.191
voltarget_mom|ETHUSD|lookback240_vol_win168,L4,False,fails Deflated Sharpe (multiple testing),1.169808666925227,0.000999000999000999,0.3488235994996346,0.016752957118599983,0.9207704512164411,0.972
bollinger_revert|SPXUSD|n24_k1,L4,False,no skill (permutation) and fails DSR,-0.39473432730936875,0.6813186813186813,1.0141673866686562e-05,0.016752957118599983,0.5742543719770782,0.126
bollinger_revert|USDJPY|n24_k1,L4,False,no skill (permutation) and fails DSR,-1.1189762503428167,0.9690309690309691,4.0553576379733717e-10,0.016752957118599983,0.501789457366508,0.002
bollinger_revert|XAUUSD|n24_k1,L4,False,no skill (permutation) and fails DSR,-0.6105655021764774,0.7932067932067932,5.684169305670748e-07,0.016752957118599983,0.6593101722816553,0.032
bollinger_revert|ETHUSD|n24_k1,L4,False,no skill (permutation) and fails DSR,-1.3899237015247647,0.998001998001998,1.8268122586186978e-12,0.016752957118599983,0.9992054084908248,0.0
bollinger_revert|SPXUSD|n24_k1.5,L4,False,no skill (permutation) and fails DSR,-0.6123365732542644,0.8761238761238761,7.847221913551874e-07,0.016752957118599983,0.6128392305454623,0.041
bollinger_revert|USDJPY|n24_k1.5,L4,False,no skill (permutation) and fails DSR,-1.0439723564023102,0.955044955044955,1.3439626374259462e-09,0.016752957118599983,0.47506414773342837,0.002
bollinger_revert|XAUUSD|n24_k1.5,L4,False,no skill (permutation) and fails DSR,-0.496768991708668,0.7332667332667333,2.372323338832597e-06,0.016752957118599983,0.6139105419318989,0.053
bollinger_revert|ETHUSD|n24_k1.5,L4,False,no skill (permutation) and fails DSR,-1.215702851603343,0.9920079920079921,4.321942951934923e-11,0.016752957118599983,0.9981014338953684,0.0
bollinger_revert|SPXUSD|n24_k2,L4,False,no skill (permutation) and fails DSR,-0.2443175235705732,0.6403596403596403,5.148207937793264e-05,0.016752957118599983,0.4823347678209542,0.244
bollinger_revert|USDJPY|n24_k2,L4,False,no skill (permutation) and fails DSR,-0.7893553045875666,0.906093906093906,5.387814518423375e-08,0.016752957118599983,0.40471313071614484,0.026
bollinger_revert|XAUUSD|n24_k2,L4,False,no skill (permutation) and fails DSR,-0.4240947200105653,0.6973026973026973,5.67972658173404e-06,0.016752957118599983,0.5478991584573012,0.096
bollinger_revert|ETHUSD|n24_k2,L4,False,no skill (permutation) and fails DSR,-1.138049001022405,0.9920079920079921,1.8828599446752854e-10,0.016752957118599983,0.9955165886752307,0.001
bollinger_revert|SPXUSD|n96_k1,L4,False,no skill (permutation) and fails DSR,-0.29473097162702133,0.6743256743256744,2.9457214088305233e-05,0.016752957118599983,0.612348704465776,0.15
bollinger_revert|USDJPY|n96_k1,L4,False,no skill (permutation) and fails DSR,0.13948650174561816,0.25074925074925075,0.0013233716566563402,0.016752957118599983,0.27676442045366106,0.606
bollinger_revert|XAUUSD|n96_k1,L4,False,no skill (permutation) and fails DSR,-0.5193769114335488,0.8291708291708292,1.9010817201838492e-06,0.016752957118599983,0.686919452319645,0.069
bollinger_revert|ETHUSD|n96_k1,L4,False,no skill (permutation) and fails DSR,-0.27200098769879666,0.6983016983016983,2.6992515237772933e-05,0.016752957118599983,0.9910299645688634,0.098
bollinger_revert|SPXUSD|n96_k1.5,L4,False,no skill (permutation) and fails DSR,-0.14478472891619013,0.5764235764235764,0.00013633185220654568,0.016752957118599983,0.5367306182097578,0.324
bollinger_revert|USDJPY|n96_k1.5,L4,False,no skill (permutation) and fails DSR,0.16779934111383318,0.24775224775224775,0.001688166681355467,0.016752957118599983,0.25793256211501564,0.653
bollinger_revert|XAUUSD|n96_k1.5,L4,False,no skill (permutation) and fails DSR,-0.36506889992220515,0.7502497502497503,1.1779854984591321e-05,0.016752957118599983,0.6177117828395725,0.144
bollinger_revert|ETHUSD|n96_k1.5,L4,False,no skill (permutation) and fails DSR,-0.381234942243869,0.7552447552447552,8.096017229063037e-06,0.016752957118599983,0.9906029230099465,0.054
bollinger_revert|SPXUSD|n96_k2,L4,False,no skill (permutation) and fails DSR,0.1734552956109568,0.3386613386613387,0.002271879540829335,0.016752957118599983,0.40689429842581915,0.591
bollinger_revert|USDJPY|n96_k2,L4,False,no skill (permutation) and fails DSR,0.19415093866029132,0.26073926073926074,0.002080085756986503,0.016752957118599983,0.219893787035656,0.667
bollinger_revert|XAUUSD|n96_k2,L4,False,no skill (permutation) and fails DSR,-0.27586037563430327,0.7212787212787213,3.141839661558388e-05,0.016752957118599983,0.5599331988547464,0.216
bollinger_revert|ETHUSD|n96_k2,L4,False,no skill (permutation) and fails DSR,-0.2511604536023691,0.6493506493506493,3.347860074238617e-05,0.016752957118599983,0.9752287780816061,0.11
